seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTES	feature	min_dist	min_region	feature2
Chr1	29125179	29125179	1	*	all_cutsites_peak_8764	.	.	3' UTR	1	29121226	29125204	3979	1	AT1G77500	3953	-25	3' UTR	-25	TES	TES
Chr1	29126548	29126548	1	*	all_cutsites_peak_8765	.	.	Promoter	1	29126648	29129700	3053	1	AT1G77510	-100	-3152	Promoter	-100	TSS	TSS
Chr1	29130083	29130083	1	*	all_cutsites_peak_8766	.	.	Promoter	1	29130375	29132272	1898	1	AT1G77520	-292	-2189	Promoter	-292	TSS	TSS
Chr1	29132911	29132911	1	*	all_cutsites_peak_8767	.	.	Distal Intergenic	1	29133936	29134531	596	2	AT1G77525	1620	1025	Distal Intergenic	1025	TES	Intergenic
Chr1	29134646	29134646	1	*	all_cutsites_peak_8768	.	.	Promoter	1	29133936	29134531	596	2	AT1G77525	-115	-710	Promoter	-115	TSS	TSS
Chr1	29137822	29137822	1	*	all_cutsites_peak_8769	.	.	Promoter	1	29137626	29138282	657	2	AT1G77540	460	-196	Promoter	-196	TES	TES
Chr1	29138239	29138239	1	*	all_cutsites_peak_8770	.	.	Promoter	1	29137626	29138282	657	2	AT1G77540	43	-613	Promoter	43	TSS	TSS
Chr1	29143210	29143210	1	*	all_cutsites_peak_8771	.	.	Promoter	1	29143090	29143161	72	2	AT1G77560	-49	-120	Promoter	-49	TSS	TSS
Chr1	29148176	29148176	1	*	all_cutsites_peak_8772	.	.	3' UTR	1	29148160	29152395	4236	2	AT1G77590	4219	-16	3' UTR	-16	TES	TES
Chr1	29152378	29152378	1	*	all_cutsites_peak_8773	.	.	Promoter	1	29148160	29152395	4236	2	AT1G77590	17	-4218	Promoter	17	TSS	TSS
Chr1	29162446	29162446	1	*	all_cutsites_peak_8774	.	.	Promoter	1	29152642	29162448	9807	2	AT1G77600	2	-9804	Promoter	2	TSS	TSS
Chr1	29164696	29164696	1	*	all_cutsites_peak_8775	.	.	Promoter	1	29165170	29167773	2604	1	AT1G77610	-474	-3077	Promoter	-474	TSS	TSS
Chr1	29173307	29173307	1	*	all_cutsites_peak_8776	.	.	Promoter	1	29173078	29173283	206	2	AT1G09737	-24	-229	Promoter	-24	TSS	TSS
Chr1	29175540	29175540	1	*	all_cutsites_peak_8777	.	.	3' UTR	1	29173409	29175629	2221	1	AT1G77630	2131	-89	3' UTR	-89	TES	TES
Chr1	29176426	29176426	1	*	all_cutsites_peak_8778	.	.	Distal Intergenic	1	29178705	29179877	1173	1	AT1G77640	-2279	-3451	Distal Intergenic	-2279	TSS	Intergenic
Chr1	29177105	29177105	1	*	all_cutsites_peak_8779	.	.	Distal Intergenic	1	29178705	29179877	1173	1	AT1G77640	-1600	-2772	Distal Intergenic	-1600	TSS	Intergenic
Chr1	29178372	29178372	1	*	all_cutsites_peak_8780	.	.	Promoter	1	29178705	29179877	1173	1	AT1G77640	-333	-1505	Promoter	-333	TSS	TSS
Chr1	29179891	29179891	1	*	all_cutsites_peak_8781	.	.	Downstream (<=300bp)	1	29178705	29179877	1173	1	AT1G77640	1186	14	Downstream (<=300bp)	14	TES	TES
Chr1	29183413	29183413	1	*	all_cutsites_peak_8782	.	.	Promoter	1	29182608	29183172	565	2	AT1G77655	-241	-805	Promoter	-241	TSS	TSS
Chr1	29185706	29185706	1	*	all_cutsites_peak_8783	.	.	Distal Intergenic	1	29185838	29187932	2095	2	AT1G77660	2226	132	Distal Intergenic	132	TES	TES
Chr1	29187945	29187945	1	*	all_cutsites_peak_8784	.	.	Promoter	1	29185838	29187932	2095	2	AT1G77660	-13	-2107	Promoter	-13	TSS	TSS
Chr1	29191462	29191462	1	*	all_cutsites_peak_8785	.	.	Promoter	1	29188843	29191079	2237	2	AT1G77670	-383	-2619	Promoter	-383	TSS	TSS
Chr1	29196380	29196380	1	*	all_cutsites_peak_8786	.	.	Promoter	1	29191720	29196290	4571	2	AT1G77680	-90	-4660	Promoter	-90	TSS	TSS
Chr1	29197603	29197603	1	*	all_cutsites_peak_8787	.	.	Promoter	1	29197721	29197924	204	1	AT1G09743	-118	-321	Promoter	-118	TSS	TSS
Chr1	29198782	29198782	1	*	all_cutsites_peak_8788	.	.	Promoter	1	29198600	29198955	356	1	AT1G09747	182	-173	Promoter	-173	TES	TES
Chr1	29199704	29199704	1	*	all_cutsites_peak_8789	.	.	Distal Intergenic	1	29198600	29198955	356	1	AT1G09747	1104	749	Distal Intergenic	749	TES	Intergenic
Chr1	29200555	29200555	1	*	all_cutsites_peak_8790	.	.	3' UTR	1	29200417	29203418	3002	2	AT1G77690	2863	-138	3' UTR	-138	TES	TES
Chr1	29201314	29201314	1	*	all_cutsites_peak_8791	.	.	Exon (AT1G77690.1/AT1G77690, exon 7 of 7)	1	29200417	29203418	3002	2	AT1G77690	2104	-897	Exon	-897	TES	Gene Body
Chr1	29203562	29203562	1	*	all_cutsites_peak_8792	.	.	Promoter	1	29200417	29203418	3002	2	AT1G77690	-144	-3145	Promoter	-144	TSS	TSS
Chr1	29206652	29206652	1	*	all_cutsites_peak_8793	.	.	Promoter	1	29206567	29208145	1579	1	AT1G77710	85	-1493	Promoter	85	TSS	TSS
Chr1	29210401	29210401	1	*	all_cutsites_peak_8794	.	.	Promoter	1	29210496	29214135	3640	1	AT1G77720	-95	-3734	Promoter	-95	TSS	TSS
Chr1	29214146	29214146	1	*	all_cutsites_peak_8795	.	.	Promoter	1	29214220	29215832	1613	1	AT1G77730	-74	-1686	Promoter	-74	TSS	TSS
Chr1	29214961	29214961	1	*	all_cutsites_peak_8796	.	.	Intron (AT1G77730.1/AT1G77730, intron 1 of 1)	1	29214220	29215832	1613	1	AT1G77730	741	-871	Intron	741	TSS	Gene Body
Chr1	29215697	29215697	1	*	all_cutsites_peak_8797	.	.	3' UTR	1	29214220	29215832	1613	1	AT1G77730	1477	-135	3' UTR	-135	TES	TES
Chr1	29216718	29216718	1	*	all_cutsites_peak_8798	.	.	Distal Intergenic	1	29214220	29215832	1613	1	AT1G77730	2498	886	Distal Intergenic	886	TES	Intergenic
Chr1	29217963	29217963	1	*	all_cutsites_peak_8799	.	.	Distal Intergenic	1	29220349	29224426	4078	1	AT1G77740	-2386	-6463	Distal Intergenic	-2386	TSS	Intergenic
Chr1	29220296	29220296	1	*	all_cutsites_peak_8800	.	.	Promoter	1	29220349	29224426	4078	1	AT1G77740	-53	-4130	Promoter	-53	TSS	TSS
Chr1	29223373	29223373	1	*	all_cutsites_peak_8801	.	.	Intron (AT1G77740.1/AT1G77740, intron 7 of 7)	1	29220349	29224426	4078	1	AT1G77740	3024	-1053	Intron	-1053	TES	Gene Body
Chr1	29224467	29224467	1	*	all_cutsites_peak_8802	.	.	Downstream (<=300bp)	1	29220349	29224426	4078	1	AT1G77740	4118	41	Downstream (<=300bp)	41	TES	TES
Chr1	29225309	29225309	1	*	all_cutsites_peak_8803	.	.	Distal Intergenic	1	29220349	29224426	4078	1	AT1G77740	4960	883	Distal Intergenic	883	TES	Intergenic
Chr1	29227252	29227252	1	*	all_cutsites_peak_8804	.	.	Distal Intergenic	1	29229990	29231727	1738	2	AT1G77750	4475	2738	Distal Intergenic	2738	TES	Intergenic
Chr1	29228130	29228130	1	*	all_cutsites_peak_8805	.	.	Distal Intergenic	1	29229990	29231727	1738	2	AT1G77750	3597	1860	Distal Intergenic	1860	TES	Intergenic
Chr1	29229848	29229848	1	*	all_cutsites_peak_8806	.	.	Distal Intergenic	1	29229990	29231727	1738	2	AT1G77750	1879	142	Distal Intergenic	142	TES	TES
Chr1	29231642	29231642	1	*	all_cutsites_peak_8807	.	.	Promoter	1	29229990	29231727	1738	2	AT1G77750	85	-1652	Promoter	85	TSS	TSS
Chr1	29232089	29232089	1	*	all_cutsites_peak_8808	.	.	Promoter	1	29229990	29231727	1738	2	AT1G77750	-362	-2099	Promoter	-362	TSS	TSS
Chr1	29232887	29232887	1	*	all_cutsites_peak_8809	.	.	Distal Intergenic	1	29229990	29231727	1738	2	AT1G77750	-1160	-2897	Distal Intergenic	-1160	TSS	Intergenic
Chr1	29234326	29234326	1	*	all_cutsites_peak_8810	.	.	Distal Intergenic	1	29229990	29231727	1738	2	AT1G77750	-2599	-4336	Distal Intergenic	-2599	TSS	Intergenic
Chr1	29235605	29235605	1	*	all_cutsites_peak_8811	.	.	Distal Intergenic	1	29229990	29231727	1738	2	AT1G77750	-3878	-5615	Distal Intergenic	-3878	TSS	Intergenic
Chr1	29237535	29237535	1	*	all_cutsites_peak_8812	.	.	Intron (AT1G77760.1/AT1G77760, intron 3 of 3)	1	29235721	29239484	3764	2	AT1G77760	1949	-1814	Intron	-1814	TES	Gene Body
Chr1	29239591	29239591	1	*	all_cutsites_peak_8813	.	.	Promoter	1	29235721	29239484	3764	2	AT1G77760	-107	-3870	Promoter	-107	TSS	TSS
Chr1	29240244	29240244	1	*	all_cutsites_peak_8814	.	.	Distal Intergenic	1	29235721	29239484	3764	2	AT1G77760	-760	-4523	Distal Intergenic	-760	TSS	Intergenic
Chr1	29241142	29241142	1	*	all_cutsites_peak_8815	.	.	Distal Intergenic	1	29242527	29242940	414	1	AT1G09955	-1385	-1798	Distal Intergenic	-1385	TSS	Intergenic
Chr1	29242481	29242481	1	*	all_cutsites_peak_8816	.	.	Promoter	1	29242527	29242940	414	1	AT1G09955	-46	-459	Promoter	-46	TSS	TSS
Chr1	29243006	29243006	1	*	all_cutsites_peak_8817	.	.	Promoter	1	29242527	29242940	414	1	AT1G09955	479	66	Promoter	66	TES	TES
Chr1	29243713	29243713	1	*	all_cutsites_peak_8818	.	.	Distal Intergenic	1	29244775	29246281	1507	1	AT1G77765	-1062	-2568	Distal Intergenic	-1062	TSS	Intergenic
Chr1	29245449	29245449	1	*	all_cutsites_peak_8819	.	.	Intron (AT1G77765.3/AT1G77765, intron 1 of 2)	1	29244775	29246281	1507	1	AT1G77765	674	-832	Intron	674	TSS	Gene Body
Chr1	29248141	29248141	1	*	all_cutsites_peak_8820	.	.	Promoter	1	29246074	29248150	2077	2	AT1G77770	9	-2067	Promoter	9	TSS	TSS
Chr1	29250442	29250442	1	*	all_cutsites_peak_8821	.	.	Distal Intergenic	1	29248300	29249528	1229	2	AT1G77780	-914	-2142	Distal Intergenic	-914	TSS	Intergenic
Chr1	29253280	29253280	1	*	all_cutsites_peak_8822	.	.	Promoter	1	29253332	29260617	7286	1	AT1G77800	-52	-7337	Promoter	-52	TSS	TSS
Chr1	29263107	29263107	1	*	all_cutsites_peak_8823	.	.	Promoter	1	29260621	29263119	2499	2	AT1G77810	12	-2486	Promoter	12	TSS	TSS
Chr1	29264482	29264482	1	*	all_cutsites_peak_8824	.	.	Downstream (<=300bp)	1	29263663	29264268	606	1	AT1G77820	819	214	Downstream (<=300bp)	214	TES	TES
Chr1	29270694	29270694	1	*	all_cutsites_peak_8825	.	.	3' UTR	1	29268336	29270700	2365	1	AT1G77840	2358	-6	3' UTR	-6	TES	TES
Chr1	29272215	29272215	1	*	all_cutsites_peak_8826	.	.	Promoter	1	29272074	29275507	3434	1	AT1G77850	141	-3292	Promoter	141	TSS	TSS
Chr1	29275560	29275560	1	*	all_cutsites_peak_8827	.	.	Downstream (<=300bp)	1	29277083	29278631	1549	2	AT1G77855	3071	1523	Downstream (<=300bp)	1523	TES	Intergenic
Chr1	29276950	29276950	1	*	all_cutsites_peak_8828	.	.	Distal Intergenic	1	29277083	29278631	1549	2	AT1G77855	1681	133	Distal Intergenic	133	TES	TES
Chr1	29278544	29278544	1	*	all_cutsites_peak_8829	.	.	Promoter	1	29277083	29278631	1549	2	AT1G77855	87	-1461	Promoter	87	TSS	TSS
Chr1	29279525	29279525	1	*	all_cutsites_peak_8830	.	.	Distal Intergenic	1	29277083	29278631	1549	2	AT1G77855	-894	-2442	Distal Intergenic	-894	TSS	Intergenic
Chr1	29280012	29280012	1	*	all_cutsites_peak_8831	.	.	Distal Intergenic	1	29277083	29278631	1549	2	AT1G77855	-1381	-2929	Distal Intergenic	-1381	TSS	Intergenic
Chr1	29280955	29280955	1	*	all_cutsites_peak_8832	.	.	Distal Intergenic	1	29281986	29282189	204	1	AT1G09763	-1031	-1234	Distal Intergenic	-1031	TSS	Intergenic
Chr1	29281501	29281501	1	*	all_cutsites_peak_8833	.	.	Promoter	1	29281986	29282189	204	1	AT1G09763	-485	-688	Promoter	-485	TSS	TSS
Chr1	29281970	29281970	1	*	all_cutsites_peak_8834	.	.	Promoter	1	29281986	29282189	204	1	AT1G09763	-16	-219	Promoter	-16	TSS	TSS
Chr1	29284560	29284560	1	*	all_cutsites_peak_8835	.	.	Promoter	1	29282162	29284480	2319	2	AT1G77860	-80	-2398	Promoter	-80	TSS	TSS
Chr1	29286398	29286398	1	*	all_cutsites_peak_8836	.	.	Intron (AT1G77880.2/AT1G77880, intron 1 of 1)	1	29285902	29287190	1289	2	AT1G77880	792	-496	Intron	-496	TES	TES
Chr1	29287202	29287202	1	*	all_cutsites_peak_8837	.	.	Promoter	1	29285902	29287190	1289	2	AT1G77880	-12	-1300	Promoter	-12	TSS	TSS
Chr1	29288090	29288090	1	*	all_cutsites_peak_8838	.	.	Distal Intergenic	1	29285902	29287190	1289	2	AT1G77880	-900	-2188	Distal Intergenic	-900	TSS	Intergenic
Chr1	29289203	29289203	1	*	all_cutsites_peak_8839	.	.	Distal Intergenic	1	29289873	29290925	1053	1	AT1G77885	-670	-1722	Distal Intergenic	-670	TSS	Intergenic
Chr1	29290225	29290225	1	*	all_cutsites_peak_8840	.	.	Promoter	1	29289873	29290925	1053	1	AT1G77885	352	-700	Promoter	352	TSS	TSS
Chr1	29291539	29291539	1	*	all_cutsites_peak_8841	.	.	Distal Intergenic	1	29292075	29296160	4086	1	AT1G77890	-536	-4621	Distal Intergenic	-536	TSS	Intergenic
Chr1	29295849	29295849	1	*	all_cutsites_peak_8842	.	.	3' UTR	1	29292075	29296160	4086	1	AT1G77890	3774	-311	3' UTR	-311	TES	TES
Chr1	29297452	29297452	1	*	all_cutsites_peak_8843	.	.	Distal Intergenic	1	29296514	29296851	338	2	AT1G09767	-601	-938	Distal Intergenic	-601	TSS	Intergenic
Chr1	29298237	29298237	1	*	all_cutsites_peak_8844	.	.	Promoter	1	29298243	29300945	2703	1	AT1G77920	-6	-2708	Promoter	-6	TSS	TSS
Chr1	29300875	29300875	1	*	all_cutsites_peak_8845	.	.	3' UTR	1	29298243	29300945	2703	1	AT1G77920	2632	-70	3' UTR	-70	TES	TES
Chr1	29303777	29303777	1	*	all_cutsites_peak_8846	.	.	Promoter	1	29302716	29303519	804	2	AT1G77932	-258	-1061	Promoter	-258	TSS	TSS
Chr1	29305381	29305381	1	*	all_cutsites_peak_8847	.	.	Promoter	1	29303864	29305411	1548	2	AT1G77940	30	-1517	Promoter	30	TSS	TSS
Chr1	29309437	29309437	1	*	all_cutsites_peak_8848	.	.	Exon (AT1G77950.3/AT1G77950, exon 10 of 11)	1	29306824	29311194	4371	1	AT1G77950	2613	-1757	Exon	-1757	TES	Gene Body
Chr1	29315548	29315548	1	*	all_cutsites_peak_8849	.	.	Exon (AT1G77980.1/AT1G77980, exon 9 of 10)	1	29314841	29317186	2346	2	AT1G77980	1638	-707	Exon	-707	TES	Gene Body
Chr1	29319079	29319079	1	*	all_cutsites_peak_8850	.	.	Intron (AT1G77990.1/AT1G77990, intron 8 of 11)	1	29317767	29323352	5586	2	AT1G77990	4273	-1312	Intron	-1312	TES	Gene Body
Chr1	29322232	29322232	1	*	all_cutsites_peak_8851	.	.	Exon (AT1G77990.1/AT1G77990, exon 4 of 12)	1	29317767	29323352	5586	2	AT1G77990	1120	-4465	Exon	1120	TSS	Gene Body
Chr1	29327647	29327647	1	*	all_cutsites_peak_8852	.	.	Promoter	1	29327515	29333220	5706	1	AT1G78000	132	-5573	Promoter	132	TSS	TSS
Chr1	29329490	29329490	1	*	all_cutsites_peak_8853	.	.	5' UTR	1	29327515	29333220	5706	1	AT1G78000	1975	-3730	5' UTR	1975	TSS	Gene Body
Chr1	29333327	29333327	1	*	all_cutsites_peak_8854	.	.	Promoter	1	29333412	29336484	3073	1	AT1G78010	-85	-3157	Promoter	-85	TSS	TSS
Chr1	29336700	29336700	1	*	all_cutsites_peak_8855	.	.	Downstream (<=300bp)	1	29338530	29339760	1231	1	AT1G78020	-1830	-3060	Downstream (<=300bp)	-1830	TSS	Intergenic
Chr1	29338022	29338022	1	*	all_cutsites_peak_8856	.	.	Distal Intergenic	1	29338530	29339760	1231	1	AT1G78020	-508	-1738	Distal Intergenic	-508	TSS	Intergenic
Chr1	29342378	29342378	1	*	all_cutsites_peak_8857	.	.	Promoter	1	29342157	29343824	1668	1	AT1G78030	221	-1446	Promoter	221	TSS	TSS
Chr1	29343077	29343077	1	*	all_cutsites_peak_8858	.	.	Exon (AT1G78030.1/AT1G78030, exon 4 of 6)	1	29342157	29343824	1668	1	AT1G78030	920	-747	Exon	-747	TES	Gene Body
Chr1	29345713	29345713	1	*	all_cutsites_peak_8859	.	.	5' UTR	1	29344539	29347183	2645	1	AT1G78040	1174	-1470	5' UTR	1174	TSS	Gene Body
Chr1	29347212	29347212	1	*	all_cutsites_peak_8860	.	.	Promoter	1	29347581	29349755	2175	1	AT1G78050	-369	-2543	Promoter	-369	TSS	TSS
Chr1	29347672	29347672	1	*	all_cutsites_peak_8861	.	.	Promoter	1	29347581	29349755	2175	1	AT1G78050	91	-2083	Promoter	91	TSS	TSS
Chr1	29351698	29351698	1	*	all_cutsites_peak_8862	.	.	Promoter	1	29351472	29351820	349	1	AT1G09777	226	-122	Promoter	-122	TES	TES
Chr1	29354221	29354221	1	*	all_cutsites_peak_8863	.	.	Distal Intergenic	1	29354944	29359032	4089	1	AT1G78070	-723	-4811	Distal Intergenic	-723	TSS	Intergenic
Chr1	29354930	29354930	1	*	all_cutsites_peak_8864	.	.	Promoter	1	29354944	29359032	4089	1	AT1G78070	-14	-4102	Promoter	-14	TSS	TSS
Chr1	29358659	29358659	1	*	all_cutsites_peak_8865	.	.	3' UTR	1	29354944	29359032	4089	1	AT1G78070	3715	-373	3' UTR	-373	TES	TES
Chr1	29359814	29359814	1	*	all_cutsites_peak_8866	.	.	Distal Intergenic	1	29361011	29361644	634	2	AT1G09965	1830	1197	Distal Intergenic	1197	TES	Intergenic
Chr1	29361103	29361103	1	*	all_cutsites_peak_8867	.	.	Exon (AT1G09965.1/AT1G09965, exon 2 of 2)	1	29361011	29361644	634	2	AT1G09965	541	-92	Exon	-92	TES	TES
Chr1	29361743	29361743	1	*	all_cutsites_peak_8868	.	.	Promoter	1	29361011	29361644	634	2	AT1G09965	-99	-732	Promoter	-99	TSS	TSS
Chr1	29362356	29362356	1	*	all_cutsites_peak_8869	.	.	Distal Intergenic	1	29361011	29361644	634	2	AT1G09965	-712	-1345	Distal Intergenic	-712	TSS	Intergenic
Chr1	29363034	29363034	1	*	all_cutsites_peak_8870	.	.	Distal Intergenic	1	29364072	29366207	2136	1	AT1G78080	-1038	-3173	Distal Intergenic	-1038	TSS	Intergenic
Chr1	29364174	29364174	1	*	all_cutsites_peak_8871	.	.	Promoter	1	29364072	29366207	2136	1	AT1G78080	102	-2033	Promoter	102	TSS	TSS
Chr1	29367582	29367582	1	*	all_cutsites_peak_8872	.	.	Distal Intergenic	1	29364072	29366207	2136	1	AT1G78080	3510	1375	Distal Intergenic	1375	TES	Intergenic
Chr1	29371330	29371330	1	*	all_cutsites_peak_8873	.	.	Distal Intergenic	1	29373803	29376639	2837	1	AT1G78090	-2473	-5309	Distal Intergenic	-2473	TSS	Intergenic
Chr1	29372011	29372011	1	*	all_cutsites_peak_8874	.	.	Distal Intergenic	1	29373803	29376639	2837	1	AT1G78090	-1792	-4628	Distal Intergenic	-1792	TSS	Intergenic
Chr1	29373777	29373777	1	*	all_cutsites_peak_8875	.	.	Promoter	1	29373803	29376639	2837	1	AT1G78090	-26	-2862	Promoter	-26	TSS	TSS
Chr1	29380776	29380776	1	*	all_cutsites_peak_8876	.	.	Distal Intergenic	1	29377752	29380183	2432	1	AT1G78095	3024	593	Distal Intergenic	593	TES	Intergenic
Chr1	29382852	29382852	1	*	all_cutsites_peak_8877	.	.	Distal Intergenic	1	29387672	29389222	1551	1	AT1G78100	-4820	-6370	Distal Intergenic	-4820	TSS	Intergenic
Chr1	29385034	29385034	1	*	all_cutsites_peak_8878	.	.	Distal Intergenic	1	29387672	29389222	1551	1	AT1G78100	-2638	-4188	Distal Intergenic	-2638	TSS	Intergenic
Chr1	29385801	29385801	1	*	all_cutsites_peak_8879	.	.	Distal Intergenic	1	29387672	29389222	1551	1	AT1G78100	-1871	-3421	Distal Intergenic	-1871	TSS	Intergenic
Chr1	29387678	29387678	1	*	all_cutsites_peak_8880	.	.	Promoter	1	29387672	29389222	1551	1	AT1G78100	6	-1544	Promoter	6	TSS	TSS
Chr1	29389056	29389056	1	*	all_cutsites_peak_8881	.	.	3' UTR	1	29387672	29389222	1551	1	AT1G78100	1384	-166	3' UTR	-166	TES	TES
Chr1	29391100	29391100	1	*	all_cutsites_peak_8882	.	.	Distal Intergenic	1	29391630	29393334	1705	1	AT1G78110	-530	-2234	Distal Intergenic	-530	TSS	Intergenic
Chr1	29394066	29394066	1	*	all_cutsites_peak_8883	.	.	3' UTR	1	29393813	29396105	2293	2	AT1G78120	2039	-253	3' UTR	-253	TES	TES
Chr1	29396381	29396381	1	*	all_cutsites_peak_8884	.	.	Promoter	1	29393813	29396105	2293	2	AT1G78120	-276	-2568	Promoter	-276	TSS	TSS
Chr1	29397025	29397025	1	*	all_cutsites_peak_8885	.	.	Distal Intergenic	1	29393813	29396105	2293	2	AT1G78120	-920	-3212	Distal Intergenic	-920	TSS	Intergenic
Chr1	29397865	29397865	1	*	all_cutsites_peak_8886	.	.	Distal Intergenic	1	29393813	29396105	2293	2	AT1G78120	-1760	-4052	Distal Intergenic	-1760	TSS	Intergenic
Chr1	29399925	29399925	1	*	all_cutsites_peak_8887	.	.	Promoter	1	29400140	29401902	1763	1	AT1G78130	-215	-1977	Promoter	-215	TSS	TSS
Chr1	29404157	29404157	1	*	all_cutsites_peak_8888	.	.	Promoter	1	29401759	29404025	2267	2	AT1G78140	-132	-2398	Promoter	-132	TSS	TSS
Chr1	29406943	29406943	1	*	all_cutsites_peak_8889	.	.	Downstream (<=300bp)	1	29407608	29410484	2877	1	AT1G78160	-665	-3541	Downstream (<=300bp)	-665	TSS	Intergenic
Chr1	29410659	29410659	1	*	all_cutsites_peak_8890	.	.	Downstream (<=300bp)	1	29407608	29410484	2877	1	AT1G78160	3051	175	Downstream (<=300bp)	175	TES	TES
Chr1	29412812	29412812	1	*	all_cutsites_peak_8891	.	.	Distal Intergenic	1	29413874	29415197	1324	1	AT1G78170	-1062	-2385	Distal Intergenic	-1062	TSS	Intergenic
Chr1	29413387	29413387	1	*	all_cutsites_peak_8892	.	.	Promoter	1	29413874	29415197	1324	1	AT1G78170	-487	-1810	Promoter	-487	TSS	TSS
Chr1	29419139	29419139	1	*	all_cutsites_peak_8893	.	.	Promoter	1	29418620	29418994	375	2	AT1G78190	-145	-519	Promoter	-145	TSS	TSS
Chr1	29419576	29419576	1	*	all_cutsites_peak_8894	.	.	Promoter	1	29419466	29421922	2457	1	AT1G78200	110	-2346	Promoter	110	TSS	TSS
Chr1	29420031	29420031	1	*	all_cutsites_peak_8895	.	.	Intron (AT1G78200.3/AT1G78200, intron 1 of 6)	1	29419466	29421922	2457	1	AT1G78200	565	-1891	Intron	565	TSS	Gene Body
Chr1	29422008	29422008	1	*	all_cutsites_peak_8896	.	.	Promoter	1	29422295	29422360	66	1	AT1G09787	-287	-352	Promoter	-287	TSS	TSS
Chr1	29422593	29422593	1	*	all_cutsites_peak_8897	.	.	Promoter	1	29422452	29422574	123	1	AT1G78206	141	19	Promoter	19	TES	TES
Chr1	29423567	29423567	1	*	all_cutsites_peak_8898	.	.	Intron (AT1G78210.1/AT1G78210, intron 1 of 2)	1	29422716	29424589	1874	2	AT1G78210	1022	-851	Intron	-851	TES	Gene Body
Chr1	29424867	29424867	1	*	all_cutsites_peak_8899	.	.	Promoter	1	29422716	29424589	1874	2	AT1G78210	-278	-2151	Promoter	-278	TSS	TSS
Chr1	29427877	29427877	1	*	all_cutsites_peak_8900	.	.	Exon (AT1G09797.1/AT1G09797, exon 1 of 1)	1	29427765	29428422	658	2	AT1G09793	545	-112	Exon	-112	TES	TES
Chr1	29429412	29429412	1	*	all_cutsites_peak_8901	.	.	Distal Intergenic	1	29430052	29432764	2713	1	AT1G78230	-640	-3352	Distal Intergenic	-640	TSS	Intergenic
Chr1	29432723	29432723	1	*	all_cutsites_peak_8902	.	.	3' UTR	1	29430052	29432764	2713	1	AT1G78230	2671	-41	3' UTR	-41	TES	TES
Chr1	29436549	29436549	1	*	all_cutsites_peak_8903	.	.	Promoter	1	29432829	29436674	3846	2	AT1G78240	125	-3720	Promoter	125	TSS	TSS
Chr1	29438847	29438847	1	*	all_cutsites_peak_8904	.	.	Distal Intergenic	1	29432829	29436674	3846	2	AT1G78240	-2173	-6018	Distal Intergenic	-2173	TSS	Intergenic
Chr1	29439315	29439315	1	*	all_cutsites_peak_8905	.	.	Distal Intergenic	1	29432829	29436674	3846	2	AT1G78240	-2641	-6486	Distal Intergenic	-2641	TSS	Intergenic
Chr1	29441013	29441013	1	*	all_cutsites_peak_8906	.	.	Distal Intergenic	1	29443926	29444010	85	2	AT1G78250	2997	2913	Distal Intergenic	2913	TES	Intergenic
Chr1	29443153	29443153	1	*	all_cutsites_peak_8907	.	.	Distal Intergenic	1	29443926	29444010	85	2	AT1G78250	857	773	Distal Intergenic	773	TES	Intergenic
Chr1	29443876	29443876	1	*	all_cutsites_peak_8908	.	.	Promoter	1	29443926	29444010	85	2	AT1G78250	134	50	Promoter	50	TES	TES
Chr1	29445597	29445597	1	*	all_cutsites_peak_8909	.	.	Distal Intergenic	1	29446861	29450515	3655	1	AT1G78260	-1264	-4918	Distal Intergenic	-1264	TSS	Intergenic
Chr1	29446978	29446978	1	*	all_cutsites_peak_8910	.	.	Promoter	1	29446861	29450515	3655	1	AT1G78260	117	-3537	Promoter	117	TSS	TSS
Chr1	29449816	29449816	1	*	all_cutsites_peak_8911	.	.	3' UTR	1	29446861	29450515	3655	1	AT1G78260	2955	-699	3' UTR	-699	TES	Gene Body
Chr1	29450654	29450654	1	*	all_cutsites_peak_8912	.	.	Promoter	1	29450551	29452415	1865	1	AT1G78265	103	-1761	Promoter	103	TSS	TSS
Chr1	29452567	29452567	1	*	all_cutsites_peak_8913	.	.	Promoter	1	29452555	29457373	4819	1	AT1G78280	12	-4806	Promoter	12	TSS	TSS
Chr1	29459369	29459369	1	*	all_cutsites_peak_8914	.	.	Promoter	1	29457205	29459493	2289	2	AT1G78290	124	-2164	Promoter	124	TSS	TSS
Chr1	29460199	29460199	1	*	all_cutsites_peak_8915	.	.	Promoter	1	29460161	29460571	411	2	AT1G09803	372	-38	Promoter	-38	TES	TES
Chr1	29461502	29461502	1	*	all_cutsites_peak_8916	.	.	Promoter	1	29461391	29463389	1999	1	AT1G78300	111	-1887	Promoter	111	TSS	TSS
Chr1	29463536	29463536	1	*	all_cutsites_peak_8917	.	.	Downstream (<=300bp)	1	29463548	29465249	1702	2	AT1G78310	1713	12	Downstream (<=300bp)	12	TES	TES
Chr1	29465207	29465207	1	*	all_cutsites_peak_8918	.	.	Promoter	1	29463548	29465249	1702	2	AT1G78310	42	-1659	Promoter	42	TSS	TSS
Chr1	29466046	29466046	1	*	all_cutsites_peak_8919	.	.	Promoter	1	29466033	29466249	217	1	AT1G09807	13	-203	Promoter	13	TSS	TSS
